8;3.077027
44;3.077258
106;3.078050
161;3.078219
213;3.078320
246;3.078409
272;3.079015
279;3.079188
279;3.079289
292;3.079386
300;3.080059
294;3.080230
291;3.080330
297;3.080419
303;3.080951
302;3.081075
302;3.081259
302;3.081365
305;3.081870
305;3.081997
304;3.082090
303;3.082180
303;3.082916
302;3.083040
302;3.083135
301;3.083224
300;3.083874
298;3.084001
296;3.084096
294;3.084185
292;3.084911
289;3.085034
287;3.085129
284;3.085246
283;3.085896
280;3.086021
277;3.086114
274;3.086202
271;3.086872
268;3.086994
266;3.087086
262;3.087178
259;3.087861
256;3.087985
253;3.088077
250;3.088163
247;3.088898
244;3.089091
241;3.089272
238;3.089394
235;3.089822
232;3.089954
229;3.090073
226;3.090196
223;3.090821
220;3.090956
217;3.091078
214;3.091201
211;3.091863
208;3.091947
206;3.092011
203;3.092071
200;3.092827
197;3.092891
194;3.092950
192;3.093008
189;3.093865
187;3.093949
184;3.094013
181;3.094074
179;3.094839
176;3.094922
174;3.094986
171;3.095050
169;3.095812
166;3.095897
164;3.095961
161;3.096020
159;3.096811
157;3.096895
154;3.096958
152;3.097018
150;3.097814
148;3.097904
145;3.097968
144;3.098027
141;3.098811
139;3.098895
137;3.098962
135;3.099023
133;3.099826
131;3.099910
130;3.099977
128;3.100036
126;3.100847
124;3.100930
122;3.100992
121;3.101051
119;3.101815
117;3.101869
115;3.101910
114;3.101948
112;3.102800
110;3.102855
109;3.102896
107;3.102935
105;3.103805
104;3.103862
102;3.103904
101;3.103944
99;3.104785
98;3.104836
97;3.104872
96;3.104907
95;3.104940
93;3.105756
92;3.105886
91;3.105926
90;3.105960
89;3.106778
88;3.106863
87;3.106933
86;3.107004
84;3.107071
83;3.107776
82;3.107851
81;3.107913
80;3.107974
79;3.108033
79;3.108762
77;3.108807
76;3.108840
75;3.108870
74;3.109784
73;3.109834
73;3.109871
71;3.109904
70;3.109937
69;3.110766
69;3.110883
68;3.110920
66;3.110955
66;3.111772
65;3.111822
64;3.111860
64;3.111894
63;3.111928
62;3.112769
61;3.112819
61;3.112856
60;3.112891
59;3.112925
59;3.113766
58;3.113815
57;3.113852
57;3.113886
56;3.114769
56;3.114820
55;3.114856
54;3.114890
54;3.114923
52;3.115770
52;3.115820
52;3.115856
51;3.115890
50;3.115924
50;3.116766
49;3.116820
48;3.116858
48;3.116892
47;3.117774
46;3.117824
46;3.117862
45;3.117895
44;3.117929
43;3.118767
43;3.118815
43;3.118851
