10;4.034984
20;4.035324
6;4.035862
33;4.036077
12;4.036269
13;4.037978
37;4.038983
50;4.039256
43;4.039521
40;4.039716
52;4.039890
105;4.040079
154;4.040257
212;4.040434
250;4.040610
264;4.040881
247;4.041071
232;4.041247
215;4.041422
192;4.041779
177;4.041961
162;4.042135
145;4.042307
128;4.042768
117;4.042949
107;4.043122
94;4.043278
83;4.043751
75;4.043916
70;4.044073
66;4.044229
63;4.044385
58;4.044785
57;4.044957
56;4.045117
56;4.045305
56;4.045737
53;4.045955
49;4.046109
46;4.046276
46;4.046481
45;4.046759
45;4.046925
41;4.047088
40;4.047248
39;4.047451
39;4.047772
37;4.047949
35;4.048107
34;4.048262
35;4.048786
37;4.048955
38;4.049110
38;4.049264
41;4.049416
42;4.049755
42;4.049918
42;4.050073
43;4.050226
44;4.050383
44;4.050747
42;4.050910
38;4.051064
36;4.051219
33;4.051751
30;4.051908
26;4.052067
21;4.052225
18;4.052375
17;4.052799
17;4.052942
16;4.053087
16;4.053222
17;4.053754
19;4.053895
20;4.054036
22;4.054173
25;4.054314
30;4.054743
34;4.054887
37;4.055027
42;4.055166
46;4.055304
50;4.055729
53;4.055873
56;4.056013
58;4.056151
61;4.056782
64;4.056930
64;4.057070
65;4.057207
67;4.057344
68;4.057725
67;4.057870
66;4.058009
66;4.058148
67;4.058287
64;4.058734
60;4.058878
57;4.059015
55;4.059152
52;4.059749
49;4.059892
47;4.060032
45;4.060170
42;4.060306
39;4.060821
37;4.061012
34;4.061139
32;4.061308
29;4.061818
28;4.062013
25;4.062183
25;4.062325
22;4.062463
20;4.062750
20;4.062896
19;4.063030
19;4.063174
20;4.063304
21;4.063733
21;4.063873
20;4.064014
21;4.064152
22;4.064799
24;4.064942
24;4.065070
22;4.065198
21;4.065324
20;4.065728
19;4.065862
18;4.065988
17;4.066112
16;4.066234
14;4.066725
13;4.066855
12;4.066979
11;4.067103
10;4.067714
10;4.067846
8;4.067959
8;4.068072
7;4.068184
7;4.068297
6;4.068695
6;4.068855
6;4.068967
5;4.069076
4;4.069185
3;4.069721
2;4.069836
2;4.071733
3;4.071861
4;4.071980
6;4.072098
8;4.072707
10;4.072868
12;4.072990
14;4.073120
16;4.073247
17;4.073770
18;4.073896
20;4.074023
20;4.074147
21;4.074270
21;4.074740
23;4.074870
23;4.075005
24;4.075129
24;4.075739
24;4.075876
23;4.076004
22;4.076131
23;4.076254
24;4.076793
24;4.076883
23;4.076977
23;4.077065
23;4.077153
23;4.077721
22;4.077810
20;4.077901
19;4.077991
17;4.078712
16;4.078804
15;4.078894
13;4.078982
12;4.079070
10;4.079722
9;4.079792
8;4.079874
8;4.079948
7;4.080027
7;4.080689
6;4.080784
6;4.080867
6;4.080944
6;4.081023
6;4.081100
6;4.081705
7;4.081785
7;4.081863
7;4.081943
8;4.082022
8;4.082101
9;4.082677
10;4.082770
10;4.082859
9;4.082938
10;4.083022
11;4.083699
11;4.083787
11;4.083878
11;4.083968
11;4.084699
10;4.084809
10;4.084895
10;4.084986
9;4.085063
10;4.085714
10;4.085807
10;4.085896
9;4.085972
9;4.086052
9;4.086691
8;4.086762
8;4.086843
7;4.086916
7;4.086999
7;4.087064
5;4.087710
5;4.087779
4;4.087860
3;4.087936
2;4.088015
2;4.094740
2;4.094827
2;4.094906
3;4.094974
