16;5.724523
39;5.724642
68;5.724703
86;5.724757
100;5.725398
111;5.725520
117;5.725591
132;5.725652
130;5.726254
124;5.726346
129;5.726413
138;5.726475
138;5.727311
138;5.727398
139;5.727463
142;5.727525
144;5.728302
145;5.728388
145;5.728453
145;5.728515
145;5.729280
145;5.729366
146;5.729432
146;5.729494
145;5.730274
145;5.730360
145;5.730427
144;5.730488
142;5.731277
141;5.731363
140;5.731429
139;5.731491
138;5.732274
137;5.732359
136;5.732425
134;5.732487
132;5.733272
131;5.733356
129;5.733419
128;5.733479
126;5.734272
125;5.734356
123;5.734419
122;5.734479
120;5.735274
118;5.735359
116;5.735423
115;5.735484
113;5.736281
111;5.736370
110;5.736450
108;5.736525
106;5.737264
104;5.737350
103;5.737413
101;5.737475
99;5.738250
98;5.738327
97;5.738382
95;5.738436
94;5.738491
92;5.739251
91;5.739327
90;5.739382
88;5.739434
87;5.739485
86;5.740247
85;5.740322
83;5.740378
82;5.740430
81;5.741267
80;5.741343
79;5.741399
78;5.741455
76;5.741506
75;5.742293
74;5.742370
73;5.742426
72;5.742479
71;5.742530
70;5.743281
69;5.743358
68;5.743413
67;5.743474
66;5.744276
65;5.744352
64;5.744408
63;5.744460
62;5.744514
61;5.745279
60;5.745356
59;5.745411
58;5.745463
57;5.746284
57;5.746360
56;5.746415
55;5.746467
54;5.746518
54;5.747325
53;5.747436
52;5.747516
51;5.747591
51;5.747666
50;5.748316
49;5.748428
48;5.748508
48;5.748584
47;5.749304
47;5.749415
46;5.749494
45;5.749568
45;5.749642
44;5.750304
43;5.750415
43;5.750496
42;5.750570
42;5.750647
41;5.751238
41;5.751303
40;5.751343
39;5.751379
39;5.752220
38;5.752267
38;5.752302
37;5.752335
37;5.752369
36;5.753200
36;5.753247
35;5.753286
35;5.753326
34;5.754189
34;5.754233
33;5.754272
32;5.754312
32;5.754349
31;5.755188
31;5.755233
30;5.755271
30;5.755311
29;5.755349
29;5.756183
28;5.756226
28;5.756264
28;5.756304
27;5.757185
27;5.757228
26;5.757266
26;5.757306
25;5.757344
25;5.758200
25;5.758244
24;5.758282
24;5.758321
24;5.758359
23;5.759186
23;5.759231
23;5.759269
22;5.759309
22;5.760185
22;5.760228
22;5.760267
21;5.760306
21;5.760344
20;5.761184
20;5.761227
20;5.761265
20;5.761305
20;5.762188
20;5.762232
19;5.762270
19;5.762310
19;5.762347
18;5.763188
18;5.763232
18;5.763271
17;5.763310
17;5.763349
17;5.764197
17;5.764241
17;5.764279
16;5.764318
16;5.765199
16;5.765242
16;5.765280
15;5.765320
15;5.765358
15;5.766186
15;5.766229
15;5.766268
15;5.766307
14;5.766345
14;5.767185
14;5.767227
14;5.767264
14;5.767302
13;5.768184
14;5.768225
13;5.768262
13;5.768300
13;5.768336
12;5.769191
13;5.769232
12;5.769269
12;5.769307
12;5.769343
12;5.770182
12;5.770223
11;5.770257
11;5.770289
11;5.771188
10;5.771232
10;5.771265
10;5.771297
10;5.771330
10;5.772196
10;5.772239
10;5.772276
9;5.772309
9;5.772341
9;5.773210
9;5.773246
9;5.773278
9;5.773311
9;5.773342
9;5.774173
9;5.774209
8;5.774240
8;5.774273
8;5.774304
8;5.774337
8;5.775180
8;5.775217
8;5.775248
8;5.775281
8;5.775312
8;5.775345
7;5.776209
8;5.776245
7;5.776277
7;5.776309
7;5.776340
7;5.777172
7;5.777208
7;5.777240
7;5.777272
7;5.777303
7;5.777336
6;5.778183
6;5.778220
6;5.778251
6;5.778284
6;5.778321
6;5.778353
6;5.779178
6;5.779214
6;5.779245
6;5.779278
6;5.779309
6;5.780179
6;5.780215
6;5.780246
6;5.780278
5;5.780309
6;5.780341
5;5.781178
5;5.781214
5;5.781243
5;5.781271
5;5.781299
5;5.781327
5;5.782190
5;5.782233
5;5.782267
5;5.782300
5;5.782332
5;5.783183
5;5.783221
5;5.783249
5;5.783280
5;5.783313
5;5.783345
4;5.784178
5;5.784227
4;5.784258
5;5.784281
4;5.784306
4;5.784330
4;5.785177
4;5.785214
4;5.785242
4;5.785272
4;5.785305
4;5.786179
4;5.786215
4;5.786247
4;5.786279
4;5.786310
4;5.786342
3;5.787179
4;5.787215
3;5.787243
3;5.787274
3;5.787306
3;5.787337
3;5.788177
3;5.788213
3;5.788241
3;5.788272
3;5.788305
3;5.789179
3;5.789216
3;5.789247
3;5.789279
2;5.789310
3;5.789343
2;5.790180
2;5.790216
2;5.790247
2;5.790279
2;5.790311
2;5.790343
2;5.791177
2;5.791213
2;5.791244
2;5.791277
2;5.791308
2;5.792179
2;5.792216
