30;4.036233
200;4.036363
465;4.036459
756;4.037237
1023;4.037354
1023;4.037427
1023;4.037493
1023;4.038115
1023;4.038206
1023;4.038276
1023;4.039133
1023;4.039221
1023;4.039291
1012;4.040137
997;4.040217
984;4.040279
971;4.040338
958;4.041114
944;4.041194
931;4.041255
918;4.041314
905;4.042102
892;4.042182
880;4.042243
868;4.042301
856;4.043117
844;4.043197
833;4.043259
820;4.043318
809;4.044092
797;4.044173
785;4.044234
774;4.044292
763;4.045095
752;4.045176
742;4.045238
731;4.045295
720;4.046092
709;4.046171
699;4.046231
689;4.046288
679;4.047091
669;4.047170
659;4.047230
650;4.047286
640;4.048093
630;4.048173
621;4.048233
612;4.048289
603;4.049097
594;4.049176
585;4.049235
577;4.049291
569;4.050088
560;4.050167
552;4.050227
544;4.050284
536;4.051111
528;4.051190
520;4.051251
513;4.051308
505;4.052106
498;4.052185
490;4.052243
483;4.052300
476;4.053107
469;4.053186
463;4.053245
456;4.053302
450;4.054092
443;4.054170
436;4.054230
430;4.054287
424;4.055091
418;4.055170
412;4.055230
406;4.055287
400;4.056091
394;4.056170
388;4.056230
383;4.056287
377;4.057094
372;4.057173
367;4.057243
361;4.057300
356;4.058092
351;4.058171
346;4.058231
341;4.058287
336;4.059092
331;4.059171
327;4.059231
322;4.059287
318;4.060090
313;4.060169
309;4.060228
304;4.060285
300;4.061062
296;4.061116
292;4.061157
287;4.061196
283;4.062061
279;4.062116
275;4.062156
271;4.062196
268;4.063058
264;4.063113
260;4.063155
256;4.063197
252;4.064041
249;4.064083
245;4.064121
242;4.064160
239;4.065068
235;4.065124
232;4.065246
229;4.065289
226;4.066060
222;4.066114
220;4.066155
216;4.066194
213;4.067048
210;4.067115
207;4.067179
205;4.067223
202;4.068049
199;4.068104
196;4.068146
193;4.068187
190;4.069045
188;4.069098
185;4.069140
182;4.069180
180;4.070049
177;4.070104
175;4.070146
172;4.070187
170;4.071061
168;4.071115
166;4.071159
163;4.071198
161;4.072059
159;4.072114
157;4.072155
155;4.072193
153;4.073038
151;4.073092
149;4.073134
147;4.073175
145;4.074012
143;4.074053
141;4.074090
139;4.074127
139;4.075045
136;4.075099
134;4.075140
137;4.075181
137;4.076061
139;4.076115
138;4.076156
138;4.076197
136;4.077062
135;4.077117
133;4.077157
133;4.077196
130;4.078065
127;4.078119
123;4.078166
119;4.078206
116;4.079080
113;4.079134
110;4.079174
107;4.079213
106;4.080088
103;4.080142
101;4.080183
100;4.080222
97;4.081057
96;4.081106
94;4.081141
92;4.081174
91;4.081207
90;4.082080
89;4.082128
88;4.082164
87;4.082197
86;4.083105
85;4.083154
84;4.083189
83;4.083222
82;4.083254
81;4.084062
80;4.084110
80;4.084146
79;4.084179
78;4.084213
77;4.085060
76;4.085109
76;4.085144
75;4.085178
74;4.086061
73;4.086109
73;4.086146
72;4.086179
71;4.086212
70;4.087058
69;4.087106
69;4.087142
68;4.087177
67;4.088061
67;4.088109
66;4.088145
65;4.088178
65;4.088211
64;4.089046
63;4.089095
62;4.089131
62;4.089164
61;4.089200
60;4.090043
60;4.090092
59;4.090127
59;4.090160
58;4.091044
57;4.091093
57;4.091128
56;4.091162
55;4.091197
55;4.092042
54;4.092093
54;4.092128
53;4.092163
52;4.092196
52;4.093040
51;4.093090
51;4.093126
50;4.093159
50;4.094043
49;4.094094
48;4.094129
48;4.094162
47;4.094194
46;4.095023
46;4.095062
46;4.095109
45;4.095145
45;4.096009
44;4.096051
44;4.096088
43;4.096131
43;4.096160
42;4.097037
41;4.097084
41;4.097118
41;4.097150
40;4.097200
39;4.098037
39;4.098088
39;4.098126
